partner,geo,year,net_value
RO,OTHER,2001,0.0
RO,OTHER,2002,5.0
RO,OTHER,2004,8.0
RO,OTHER,2005,18.0
RO,OTHER,2006,187.0
RO,OTHER,2007,136.0
RO,OTHER,2008,0.0
RO,OTHER,2009,2.0
RO,OTHER,2010,23.0
RO,OTHER,2011,26.0
RO,OTHER,2012,33.0
RO,OTHER,2020,16.0
RO,OTHER,2021,-62285.0
RO,PL,2001,7.0
RO,PL,2002,3.0
RO,PL,2003,9.0
RO,PL,2004,20.0
RO,PL,2005,24.0
RO,PL,2006,11.0
RO,PL,2007,9.0
RO,SE,1998,326.0
RO,SE,1999,325.0
RO,SE,2000,308.0
RO,SE,2001,311.0
RO,SE,2002,366.0
RO,SE,2003,352.0
RO,SE,2004,332.0
RO,SE,2005,374.0
RO,SE,2006,348.0
RO,SE,2007,2457.0
RO,SE,2008,2449.0
RO,SE,2009,1746.0
RO,SE,2010,1671.0
RO,SE,2011,1828.0
RO,SE,2012,1626.0
RO,SE,2013,1311.0
RO,SE,2014,1454.0
RO,SE,2015,1696.0
RO,SE,2016,1757.0
RO,SE,2017,1572.0
RO,SE,2018,1734.0
RO,SE,2019,1913.0
RO,SE,2020,1284.0
RO,SE,2021,1112.0
RO,SE,2022,291.0
RO,SE,2023,-60.0
RO,SI,1998,0.0
RO,SI,1999,0.0
RO,SI,2000,0.0
RO,SI,2001,0.0
RO,SI,2002,0.0
RO,SI,2003,2.0
RO,SI,2004,5.0
RO,SI,2005,1.0
RO,SI,2006,1.0
RO,SI,2007,3.0
RO,SI,2008,146.0
RO,SI,2009,71.0
RO,SI,2010,82.0
RO,SI,2011,89.0
RO,SI,2012,82.0
RO,SI,2013,129.0
RO,SI,2014,46.0
RO,SI,2015,16.0
RO,SI,2016,1.0
RO,SI,2017,-37.0
RO,SI,2018,-12.0
RO,SI,2019,77.0
RO,SI,2020,50.0
RO,SI,2021,9.0
RO,SI,2022,12.0
RO,SI,2023,25.0
RO,SK,1998,65.0
RO,SK,1999,32.0
RO,SK,2000,49.0
RO,SK,2001,44.0
RO,SK,2002,56.0
RO,SK,2003,216.0
RO,SK,2004,325.0
RO,SK,2005,155.0
RO,SK,2006,98.0
RO,SK,2008,2133.0
RO,SK,2009,586.0
RO,SK,2010,416.0
RO,SK,2011,465.0
RO,SK,2012,286.0
RO,SK,2013,260.0
RO,SK,2014,295.0
RO,SK,2015,436.0
RO,SK,2016,353.0
RO,SK,2017,165.0
RO,SK,2018,269.0
RO,SK,2019,170.0
RO,SK,2020,102.0
RO,SK,2021,11.0
RO,SK,2022,37.0
RO,SK,2023,-8.0
RO,UK,1998,0.0
RO,UK,1999,1230.0
RO,UK,2000,0.0
RO,UK,2001,284.0
RO,UK,2002,225.0
RO,UK,2003,926.0
RO,UK,2004,2548.0
RO,UK,2005,648.0
RO,UK,2009,8631.0
RO,UK,2010,7088.0
RO,UK,2011,8228.0
RO,UK,2012,6750.0
RO,UK,2013,13189.0
RO,UK,2014,32925.0
RO,UK,2015,55145.0
RO,UK,2016,46521.0
RO,UK,2017,37194.0
RO,UK,2018,20398.0
RO,UK,2019,12861.0
SE,AT,1998,320.0
SE,AT,1999,281.0
SE,AT,2000,314.0
SE,AT,2001,343.0
SE,AT,2002,169.0
SE,AT,2003,121.0
SE,AT,2004,195.0
SE,AT,2005,240.0
SE,AT,2006,262.0
SE,AT,2007,-84.0
SE,AT,2008,-189.0
SE,AT,2011,-75.0
SE,AT,2012,-85.0
SE,AT,2014,-74.0
SE,AT,2015,-28.0
SE,AT,2016,-210.0
SE,AT,2017,-90.0
SE,AT,2018,-101.0
SE,AT,2019,-35.0
SE,AT,2020,-41.0
SE,AT,2021,12.0
SE,AT,2022,-50.0
SE,AT,2023,-14.0
SE,BE,2010,33.0
SE,BE,2011,44.0
SE,BE,2012,-36.0
SE,BE,2013,-129.0
SE,BE,2014,-194.0
SE,BE,2015,3.0
SE,BE,2016,-176.0
SE,BE,2017,-224.0
SE,BE,2018,-48.0
SE,BE,2019,-100.0
SE,BE,2022,82.0
SE,BE,2023,152.0
SE,BG,2007,-1104.0
SE,BG,2012,-646.0
SE,BG,2013,-708.0
SE,BG,2014,-759.0
SE,BG,2015,-709.0
SE,BG,2016,-608.0
SE,BG,2017,-555.0
SE,BG,2018,-487.0
SE,BG,2019,-474.0
SE,BG,2020,-322.0
SE,BG,2021,-301.0
SE,BG,2022,-560.0
SE,BG,2023,-486.0
SE,CH,2011,177.0
SE,CH,2012,171.0
SE,CH,2013,435.0
SE,CH,2014,210.0
SE,CH,2015,172.0
SE,CH,2016,83.0
SE,CH,2017,189.0
SE,CH,2018,289.0
SE,CH,2019,264.0
SE,CH,2020,416.0
SE,CZ,2002,-81.0
SE,CZ,2003,-40.0
SE,CZ,2004,-36.0
SE,CZ,2005,-81.0
SE,CZ,2006,-179.0
SE,CZ,2007,-166.0
SE,CZ,2021,-240.0
SE,CZ,2022,-351.0
SE,CZ,2023,-305.0
SE,DE,1998,1919.0
SE,DE,1999,2038.0
SE,DE,2000,740.0
SE,DE,2001,907.0
SE,DE,2002,782.0
SE,DE,2004,527.0
SE,DE,2005,343.0
SE,DE,2006,-909.0
SE,DE,2007,-1426.0
SE,DE,2008,-1181.0
SE,DE,2014,-665.0
SE,DE,2015,-546.0
SE,DE,2016,-796.0
SE,DE,2017,-907.0
SE,DE,2018,-734.0
SE,DE,2019,-870.0
SE,DE,2020,-787.0
SE,DE,2021,-1715.0
SE,DE,2022,-1734.0
SE,DE,2023,123.0
SE,DK,1998,643.0
SE,DK,1999,104.0
SE,DK,2000,-764.0
SE,DK,2001,-1175.0
SE,DK,2002,-1862.0
SE,DK,2003,-1898.0
SE,DK,2004,-1505.0
SE,DK,2005,-1541.0
SE,DK,2006,-2803.0
SE,DK,2007,-2097.0
SE,DK,2008,-1428.0
SE,DK,2009,-1024.0
SE,DK,2010,-488.0
SE,DK,2011,-387.0
SE,DK,2012,-189.0
SE,DK,2013,652.0
SE,DK,2014,629.0
SE,DK,2015,280.0
SE,DK,2016,225.0
SE,DK,2017,390.0
SE,DK,2018,47.0
SE,DK,2019,63.0
SE,DK,2020,353.0
SE,DK,2021,634.0
SE,EE,2004,-367.0
SE,EE,2005,-355.0
SE,EE,2006,-370.0
SE,EE,2007,-372.0
SE,EE,2008,-334.0
SE,EE,2009,-498.0
SE,EE,2010,-492.0
SE,EE,2011,-518.0
SE,EE,2012,-547.0
SE,EE,2013,-547.0
SE,EE,2014,-524.0
SE,EE,2015,-239.0
SE,EE,2016,-191.0
SE,EE,2017,-117.0
SE,EE,2018,-11.0
SE,EE,2019,30.0
SE,EE,2020,32.0
SE,EE,2021,39.0
SE,EE,2022,-209.0
SE,EE,2023,-229.0
SE,ES,1998,-74.0
SE,ES,1999,666.0
SE,ES,2000,566.0
SE,ES,2001,684.0
SE,ES,2002,564.0
SE,ES,2004,413.0
SE,ES,2005,586.0
SE,ES,2006,643.0
SE,ES,2007,642.0
SE,ES,2008,-74.0
SE,ES,2009,-353.0
SE,ES,2010,31.0
SE,ES,2011,-82.0
SE,ES,2012,-467.0
SE,ES,2013,-1009.0
SE,ES,2014,-623.0
SE,ES,2015,-468.0
SE,ES,2016,-113.0
SE,ES,2017,241.0
SE,ES,2018,755.0
SE,ES,2019,1054.0
SE,ES,2020,90.0
SE,ES,2021,3239.0
SE,ES,2022,2457.0
SE,ES,2023,2528.0
SE,FI,1998,230.0
SE,FI,1999,-418.0
SE,FI,2000,-588.0
SE,FI,2001,-192.0
SE,FI,2002,-277.0
SE,FI,2003,43.0
SE,FI,2004,535.0
SE,FI,2005,668.0
SE,FI,2006,356.0
SE,FI,2007,465.0
SE,FI,2008,836.0
SE,FI,2009,524.0
SE,FI,2010,80.0
SE,FI,2011,598.0
SE,FI,2012,55.0
SE,FI,2013,-56.0
SE,FI,2014,-399.0
SE,FI,2015,-840.0
SE,FI,2016,-901.0
SE,FI,2017,-467.0
SE,FI,2018,-279.0
SE,FI,2019,105.0
SE,FI,2020,899.0
SE,FI,2021,665.0
SE,FI,2022,371.0
SE,FI,2023,432.0
SE,FR,2013,224.0
SE,FR,2014,-86.0
SE,FR,2015,567.0
SE,FR,2016,319.0
SE,FR,2017,305.0
SE,FR,2018,331.0
SE,FR,2019,176.0
SE,FR,2020,287.0
SE,FR,2021,-100.0
SE,FR,2022,481.0
SE,FR,2023,505.0
SE,HR,1999,-51.0
SE,HR,2001,-37.0
SE,HR,2002,-73.0
SE,HR,2003,-80.0
SE,HR,2004,-33.0
SE,HR,2006,-83.0
SE,HR,2007,-45.0
SE,HR,2008,-26.0
SE,HR,2009,-98.0
SE,HR,2010,-106.0
SE,HR,2011,-119.0
SE,HR,2012,-113.0
SE,HR,2013,-383.0
SE,HR,2014,-909.0
SE,HR,2015,-1130.0
SE,HR,2016,-1164.0
SE,HR,2017,-1081.0
SE,HR,2018,-1134.0
SE,HR,2019,-887.0
SE,HR,2020,-503.0
SE,HR,2021,-427.0
SE,HR,2022,-576.0
SE,HR,2023,-284.0
SE,HU,2021,-187.0
SE,HU,2022,-398.0
SE,IE,2006,548.0
SE,IE,2007,406.0
SE,IE,2008,387.0
SE,IE,2009,57.0
SE,IE,2010,27.0
SE,IS,1998,240.0
SE,IS,1999,188.0
SE,IS,2000,67.0
SE,IS,2002,-91.0
SE,IS,2007,153.0
SE,IS,2009,-556.0
SE,IS,2010,-477.0
SE,IS,2011,-523.0
SE,IS,2012,-341.0
SE,IS,2013,-106.0
SE,IS,2014,-257.0
SE,IS,2015,-453.0
SE,IS,2016,-348.0
SE,IS,2017,-271.0
SE,IS,2018,-144.0
SE,IS,2019,-124.0
SE,IS,2020,-57.0
SE,IS,2021,32.0
SE,IS,2022,-78.0
SE,IS,2023,-79.0
SE,IT,2008,-636.0
SE,IT,2009,-588.0
SE,IT,2010,-711.0
SE,IT,2011,-829.0
SE,IT,2012,-1186.0
SE,IT,2013,-1526.0
SE,IT,2014,-1664.0
SE,IT,2015,-1821.0
SE,IT,2016,-1919.0
SE,IT,2017,-2333.0
SE,IT,2018,-2286.0
SE,IT,2019,-1839.0
SE,IT,2020,-1530.0
SE,IT,2021,-1301.0
SE,IT,2022,-1686.0
SE,IT,2023,-1761.0
SE,LI,2008,0.0
SE,LI,2009,1.0
SE,LI,2010,-2.0
SE,LI,2011,-1.0
SE,LI,2012,-1.0
SE,LI,2013,1.0
SE,LI,2014,-1.0
SE,LI,2015,3.0
SE,LI,2016,3.0
SE,LI,2017,-1.0
SE,LI,2018,-12.0
SE,LI,2019,1.0
SE,LI,2020,-3.0
SE,LI,2021,-2.0
SE,LT,1998,-100.0
SE,LT,1999,-107.0
SE,LT,2000,-154.0
SE,LT,2001,-169.0
SE,LT,2002,-209.0
SE,LT,2003,-174.0
SE,LT,2004,-358.0
SE,LT,2005,-586.0
SE,LT,2006,-795.0
SE,LT,2007,-772.0
SE,LT,2008,-802.0
SE,LT,2009,-1125.0
SE,LT,2010,-1231.0
SE,LT,2011,-937.0
SE,LT,2012,-788.0
SE,LT,2013,-446.0
SE,LT,2014,-546.0
SE,LT,2015,-588.0
SE,LT,2016,-899.0
SE,LT,2017,-1128.0
SE,LT,2018,-843.0
SE,LT,2019,-437.0
SE,LT,2020,-151.0
SE,LT,2021,-209.0
SE,LT,2022,-660.0
SE,LT,2023,-205.0
SE,LU,2003,-70.0
SE,LU,2004,-74.0
SE,LU,2005,-78.0
SE,LU,2006,-73.0
SE,LU,2007,-87.0
SE,LV,1998,-126.0
SE,LV,1999,-151.0
SE,NL,1998,239.0
SE,NL,1999,222.0
SE,NL,2000,-2.0
SE,NL,2001,-204.0
SE,NL,2002,-100.0
SE,NL,2003,-69.0
SE,NL,2004,-198.0
SE,NL,2005,-298.0
SE,NL,2006,-532.0
SE,NL,2007,-502.0
SE,NL,2008,-437.0
SE,NL,2009,-269.0
SE,NL,2010,-255.0
SE,NL,2011,-206.0
SE,NL,2012,-265.0
SE,NL,2013,-184.0
SE,NL,2014,-245.0
SE,NL,2015,-140.0
SE,NL,2016,-197.0
SE,NL,2017,-140.0
SE,NL,2018,-90.0
SE,NL,2019,148.0
SE,NL,2020,98.0
SE,NL,2021,-14.0
SE,NL,2022,-511.0
SE,NL,2023,-111.0
SE,NO,1998,3637.0
SE,NO,1999,548.0
SE,NO,2000,-1518.0
SE,NO,2001,-1724.0
SE,NO,2002,-1822.0
SE,NO,2003,-1280.0
SE,NO,2004,-576.0
SE,NO,2005,294.0
SE,NO,2006,717.0
SE,NO,2007,1586.0
SE,NO,2008,390.0
SE,NO,2009,471.0
SE,NO,2010,506.0
SE,NO,2011,-543.0
SE,NO,2012,-1353.0
SE,NO,2013,-828.0
SE,NO,2014,-79.0
SE,NO,2015,-1558.0
SE,NO,2016,-2239.0
SE,NO,2017,-1913.0
SE,NO,2018,-1370.0
SE,NO,2019,-762.0
SE,NO,2020,-77.0
SE,NO,2021,685.0
SE,NO,2022,765.0
SE,NO,2023,1017.0
SE,OTHER,2000,-26723.0
SE,OTHER,2001,-28577.0
SE,OTHER,2002,-30795.0
SE,OTHER,2004,-30433.0
SE,OTHER,2005,-31603.0
SE,OTHER,2006,-52276.0
SE,OTHER,2007,-53622.0
SE,OTHER,2008,-54880.0
SE,OTHER,2009,-58523.0
SE,OTHER,2010,-56296.0
SE,OTHER,2011,-51160.0
SE,OTHER,2012,-57393.0
SE,OTHER,2020,-46130.0
SE,OTHER,2021,-52091.0
SE,PL,2001,-834.0
SE,PL,2002,-1116.0
SE,PL,2003,-1043.0
SE,PL,2004,-2407.0
SE,PL,2005,-3416.0
SE,PL,2006,-6263.0
SE,PL,2007,-7384.0
SE,RO,2013,-1311.0
SE,RO,2014,-1454.0
SE,RO,2015,-1696.0
SE,RO,2016,-1757.0
SE,RO,2017,-1572.0
SE,RO,2018,-1734.0
SE,RO,2021,-1112.0
SE,RO,2022,-291.0
SE,RO,2023,60.0
SE,SI,1998,-16.0
SE,SI,1999,-26.0
SE,SI,2000,-8.0
SE,SI,2001,-9.0
SE,SI,2002,1.0
SE,SI,2003,-4.0
SE,SI,2004,-27.0
SE,SI,2005,-28.0
SE,SI,2006,-52.0
SE,SI,2007,-52.0
SE,SI,2008,-48.0
SE,SI,2009,-31.0
SE,SI,2010,1.0
SE,SI,2011,1.0
SE,SI,2012,-41.0
SE,SI,2013,-68.0
SE,SI,2014,-81.0
SE,SI,2015,-75.0
SE,SI,2016,-42.0
SE,SI,2017,-91.0
SE,SI,2018,-24.0
SE,SI,2019,-23.0
SE,SI,2020,54.0
SE,SI,2021,-8.0
SE,SI,2022,-26.0
SE,SI,2023,-34.0
SE,SK,1998,-44.0
SE,SK,1999,-22.0
SE,SK,2000,-57.0
SE,SK,2001,-42.0
SE,SK,2002,-67.0
SE,SK,2003,-49.0
SE,SK,2004,-99.0
SE,SK,2005,-76.0
SE,SK,2006,-121.0
SE,SK,2008,-173.0
SE,SK,2009,-176.0
SE,SK,2010,-220.0
SE,SK,2011,-143.0
SE,SK,2012,-96.0
SE,SK,2013,-90.0
SE,SK,2014,-151.0
SE,SK,2015,-132.0
SE,SK,2016,-131.0
SE,SK,2017,-154.0
SE,SK,2018,-127.0
SE,SK,2019,-179.0
SE,SK,2020,-135.0
SE,SK,2021,-124.0
SE,SK,2022,-192.0
SE,SK,2023,-163.0
SE,UK,1998,1492.0
SE,UK,1999,-908.0
SE,UK,2000,-696.0
SE,UK,2001,721.0
SE,UK,2002,-660.0
SE,UK,2003,-1063.0
SE,UK,2004,3033.0
SE,UK,2005,-708.0
SE,UK,2012,1366.0
SI,AT,1998,603.0
SI,AT,1999,597.0
SI,AT,2000,489.0
SI,AT,2001,615.0
SI,AT,2002,333.0
SI,AT,2003,333.0
SI,AT,2004,528.0
SI,AT,2005,463.0
SI,AT,2006,476.0
SI,AT,2007,345.0
SI,AT,2008,178.0
SI,AT,2011,613.0
SI,AT,2012,973.0
SI,AT,2014,1876.0
SI,AT,2015,1872.0
SI,AT,2016,1693.0
SI,AT,2017,1392.0
SI,AT,2018,984.0
SI,AT,2019,1130.0
SI,AT,2020,-746.0
SI,AT,2021,373.0
SI,AT,2022,458.0
SI,AT,2023,149.0
SI,BE,2010,232.0
SI,BE,2011,0.0
SI,BE,2012,107.0
SI,BE,2013,115.0
SI,BE,2014,82.0
SI,BE,2015,146.0
SI,BE,2016,136.0
SI,BE,2017,82.0
SI,BE,2018,144.0
SI,BE,2019,77.0
SI,BE,2022,133.0
SI,BE,2023,53.0
SI,BG,2007,0.0
SI,BG,2012,-626.0
SI,BG,2013,-560.0
SI,BG,2014,-655.0
SI,BG,2015,-556.0
SI,BG,2016,-612.0
SI,BG,2017,-659.0
SI,BG,2018,-535.0
SI,BG,2019,-489.0
SI,BG,2020,-258.0
SI,BG,2021,-254.0
SI,BG,2022,-226.0
SI,BG,2023,-256.0
SI,CH,2011,215.0
SI,CH,2012,265.0
SI,CH,2013,268.0
SI,CH,2014,600.0
SI,CH,2015,666.0
SI,CH,2016,574.0
SI,CH,2017,463.0
SI,CH,2018,390.0
SI,CH,2019,399.0
SI,CH,2020,-18.0
SI,CZ,2002,16.0
SI,CZ,2003,9.0
SI,CZ,2004,12.0
SI,CZ,2005,4.0
SI,CZ,2006,4.0
SI,CZ,2007,20.0
SI,CZ,2021,-44.0
SI,CZ,2022,-20.0
SI,CZ,2023,-29.0
SI,DE,1998,1993.0
SI,DE,1999,1780.0
SI,DE,2000,1709.0
SI,DE,2001,2489.0
SI,DE,2002,2047.0
SI,DE,2004,2148.0
SI,DE,2005,1195.0
SI,DE,2006,895.0
SI,DE,2007,902.0
SI,DE,2008,632.0
SI,DE,2014,2904.0
SI,DE,2015,2921.0
SI,DE,2016,2507.0
SI,DE,2017,1783.0
SI,DE,2018,1132.0
SI,DE,2019,1279.0
SI,DE,2020,-1550.0
SI,DE,2021,838.0
SI,DE,2022,1184.0
SI,DE,2023,1107.0
SI,DK,1998,32.0
SI,DK,1999,22.0
SI,DK,2000,23.0
SI,DK,2001,26.0
SI,DK,2002,37.0
SI,DK,2003,26.0
SI,DK,2004,32.0
SI,DK,2005,51.0
SI,DK,2006,52.0
SI,DK,2007,58.0
SI,DK,2008,64.0
SI,DK,2009,39.0
SI,DK,2010,40.0
SI,DK,2011,43.0
SI,DK,2012,67.0
SI,DK,2013,49.0
SI,DK,2014,26.0
SI,DK,2015,73.0
SI,DK,2016,44.0
SI,DK,2017,35.0
SI,DK,2018,37.0
SI,DK,2019,10.0
SI,DK,2020,-6.0
SI,DK,2021,32.0
SI,EE,2004,0.0
SI,EE,2005,0.0
SI,EE,2006,0.0
SI,EE,2007,3.0
SI,EE,2008,-5.0
SI,EE,2009,-5.0
SI,EE,2010,2.0
SI,EE,2011,-7.0
SI,EE,2012,-9.0
SI,EE,2013,-8.0
SI,EE,2014,-4.0
SI,EE,2015,2.0
SI,EE,2016,11.0
SI,EE,2017,17.0
SI,EE,2018,7.0
SI,EE,2019,1.0
SI,EE,2020,4.0
SI,EE,2021,11.0
SI,EE,2022,5.0
SI,EE,2023,0.0
SI,ES,1998,6.0
SI,ES,1999,11.0
SI,ES,2000,55.0
SI,ES,2001,45.0
SI,ES,2002,52.0
SI,ES,2004,139.0
SI,ES,2005,123.0
SI,ES,2006,163.0
SI,ES,2007,221.0
SI,FI,1998,3.0
SI,FI,1999,0.0
SI,FI,2000,4.0
SI,FI,2001,0.0
SI,FI,2002,2.0
SI,FI,2003,6.0
SI,FI,2004,-1.0
SI,FI,2005,7.0
SI,FI,2006,6.0
SI,FI,2007,12.0
SI,FI,2008,5.0
SI,FI,2009,9.0
SI,FI,2010,-7.0
SI,FI,2011,-7.0
SI,FI,2012,3.0
SI,FI,2013,5.0
SI,FI,2014,12.0
SI,FI,2015,23.0
SI,FI,2016,14.0
SI,FI,2017,10.0
SI,FI,2018,-2.0
SI,FI,2019,10.0
SI,FI,2020,-13.0
SI,FI,2021,5.0
SI,FI,2022,15.0
SI,FI,2023,22.0
SI,FR,2013,79.0
SI,FR,2014,24.0
SI,FR,2015,257.0
SI,FR,2016,15.0
SI,FR,2017,100.0
SI,FR,2018,-108.0
SI,FR,2019,134.0
SI,FR,2020,-37.0
SI,FR,2021,11.0
SI,FR,2022,44.0
SI,FR,2023,25.0
SI,HR,1999,185.0
SI,HR,2001,254.0
SI,HR,2002,303.0
SI,HR,2003,279.0
SI,HR,2004,195.0
SI,HR,2006,308.0
SI,HR,2007,394.0
SI,HR,2008,-1400.0
SI,HR,2009,-1272.0
SI,HR,2010,-951.0
SI,HR,2011,-972.0
SI,HR,2012,-1034.0
SI,HR,2013,-904.0
SI,HR,2014,-720.0
SI,HR,2015,-443.0
SI,HR,2016,-663.0
SI,HR,2017,-549.0
SI,HR,2018,-568.0
SI,HR,2019,-513.0
SI,HR,2020,-268.0
SI,HR,2021,70.0
SI,HR,2022,-167.0
SI,HR,2023,-191.0
SI,HU,2021,34.0
SI,HU,2022,-5.0
SI,IE,2006,88.0
SI,IE,2007,55.0
SI,IE,2008,25.0
SI,IE,2009,22.0
SI,IE,2010,17.0
SI,IS,1998,-1.0
SI,IS,1999,3.0
SI,IS,2000,-1.0
SI,IS,2002,-3.0
SI,IS,2007,20.0
SI,IS,2009,3.0
SI,IS,2010,3.0
SI,IS,2011,1.0
SI,IS,2012,1.0
SI,IS,2013,6.0
SI,IS,2014,7.0
SI,IS,2015,6.0
SI,IS,2016,11.0
SI,IS,2017,19.0
SI,IS,2018,10.0
SI,IS,2019,24.0
SI,IS,2020,3.0
SI,IS,2021,9.0
SI,IS,2022,14.0
SI,IS,2023,8.0
SI,IT,2008,-195.0
SI,IT,2009,-296.0
SI,IT,2010,-435.0
SI,IT,2011,-338.0
SI,IT,2012,-401.0
SI,IT,2013,-378.0
SI,IT,2014,-484.0
SI,IT,2015,-495.0
SI,IT,2016,-538.0
SI,IT,2017,-485.0
SI,IT,2018,-441.0
SI,IT,2019,-308.0
SI,IT,2020,-1120.0
SI,IT,2021,-330.0
SI,IT,2022,-141.0
SI,IT,2023,-136.0
SI,LI,2008,-2.0
SI,LI,2009,-5.0
SI,LI,2010,-1.0
SI,LI,2011,1.0
SI,LI,2012,2.0
SI,LI,2013,-1.0
SI,LI,2014,-2.0
SI,LI,2015,-2.0
SI,LI,2016,-2.0
SI,LI,2017,0.0
SI,LI,2018,-1.0
SI,LI,2019,-2.0
SI,LI,2020,-1.0
SI,LI,2021,-2.0
SI,LT,1998,0.0
SI,LT,1999,0.0
SI,LT,2000,0.0
SI,LT,2001,0.0
SI,LT,2002,0.0
SI,LT,2003,1.0
SI,LT,2004,2.0
SI,LT,2005,4.0
SI,LT,2006,3.0
SI,LT,2007,1.0
SI,LT,2008,-8.0
SI,LT,2009,-17.0
SI,LT,2010,-5.0
SI,LT,2011,-7.0
SI,LT,2012,-2.0
SI,LT,2013,1.0
SI,LT,2014,2.0
SI,LT,2015,-5.0
SI,LT,2016,-7.0
SI,LT,2017,-6.0
SI,LT,2018,-2.0
SI,LT,2019,-1.0
SI,LT,2020,4.0
SI,LT,2021,2.0
SI,LT,2022,-12.0
SI,LU,2003,-2.0
SI,LU,2004,-4.0
SI,LU,2005,-3.0
SI,LU,2007,-11.0
SI,LV,1998,0.0
SI,LV,1999,0.0
SI,NL,1998,46.0
SI,NL,1999,31.0
SI,NL,2000,41.0
SI,NL,2001,43.0
SI,NL,2002,56.0
SI,NL,2003,52.0
SI,NL,2004,60.0
SI,NL,2005,80.0
SI,NL,2006,103.0
SI,NL,2007,116.0
SI,NL,2008,140.0
SI,NL,2009,58.0
SI,NL,2010,82.0
SI,NL,2011,77.0
SI,NL,2012,63.0
SI,NL,2013,105.0
SI,NL,2014,187.0
SI,NL,2015,134.0
SI,NL,2016,116.0
SI,NL,2017,159.0
SI,NL,2018,123.0
SI,NL,2019,138.0
SI,NL,2020,77.0
SI,NL,2021,152.0
SI,NL,2022,185.0
SI,NL,2023,97.0
SI,NO,1998,3.0
SI,NO,1999,10.0
SI,NO,2000,0.0
SI,NO,2001,5.0
SI,NO,2002,3.0
SI,NO,2003,6.0
SI,NO,2004,9.0
SI,NO,2005,14.0
SI,NO,2006,13.0
SI,NO,2007,38.0
SI,NO,2008,35.0
SI,NO,2009,8.0
SI,NO,2010,37.0
SI,NO,2011,28.0
SI,NO,2012,41.0
SI,NO,2013,38.0
SI,NO,2014,74.0
SI,NO,2015,31.0
SI,NO,2016,23.0
SI,NO,2017,11.0
SI,NO,2018,6.0
SI,NO,2019,7.0
SI,NO,2020,-3.0
SI,NO,2021,29.0
SI,NO,2022,17.0
SI,NO,2023,19.0
SI,OTHER,2000,-250.0
SI,OTHER,2001,-233.0
SI,OTHER,2002,-336.0
SI,OTHER,2004,-351.0
SI,OTHER,2005,-297.0
SI,OTHER,2006,-445.0
SI,OTHER,2007,-390.0
SI,OTHER,2008,-23670.0
SI,OTHER,2009,-22264.0
SI,OTHER,2010,-8652.0
SI,OTHER,2011,-7666.0
SI,OTHER,2012,-8575.0
SI,OTHER,2020,-19849.0
SI,OTHER,2021,-14386.0
SI,PL,2001,0.0
SI,PL,2002,-3.0
SI,PL,2003,-1.0
SI,PL,2004,-1.0
SI,PL,2005,2.0
SI,PL,2006,0.0
SI,PL,2007,-2.0
SI,RO,2013,-129.0
SI,RO,2014,-46.0
SI,RO,2015,-16.0
SI,RO,2016,-1.0
SI,RO,2017,37.0
SI,RO,2018,12.0
SI,RO,2021,-9.0
SI,RO,2022,-12.0
SI,RO,2023,-25.0
SI,SE,1998,16.0
SI,SE,1999,26.0
SI,SE,2000,8.0
SI,SE,2001,9.0
SI,SE,2002,-1.0
SI,SE,2003,4.0
SI,SE,2004,27.0
SI,SE,2005,28.0
SI,SE,2006,52.0
SI,SE,2007,52.0
SI,SE,2008,48.0
SI,SE,2009,31.0
SI,SE,2010,-1.0
SI,SE,2011,-1.0
SI,SE,2012,41.0
SI,SE,2013,68.0
SI,SE,2014,81.0
SI,SE,2015,75.0
SI,SE,2016,42.0
SI,SE,2017,91.0
SI,SE,2018,24.0
SI,SE,2019,23.0
SI,SE,2020,-54.0
SI,SE,2021,8.0
SI,SE,2022,26.0
SI,SE,2023,34.0
SI,SK,1998,1.0
SI,SK,1999,0.0
SI,SK,2000,0.0
SI,SK,2001,1.0
SI,SK,2002,1.0
SI,SK,2003,-4.0
SI,SK,2004,12.0
SI,SK,2005,17.0
SI,SK,2006,12.0
SI,SK,2008,-201.0
SI,SK,2009,-182.0
SI,SK,2010,-223.0
SI,SK,2011,-145.0
SI,SK,2012,-131.0
SI,SK,2013,-126.0
SI,SK,2014,-120.0
SI,SK,2015,-68.0
SI,SK,2016,-67.0
SI,SK,2017,-58.0
SI,SK,2018,-51.0
SI,SK,2019,-56.0
SI,SK,2020,-59.0
SI,SK,2021,-47.0
SI,SK,2022,-49.0
SI,SK,2023,-58.0
SI,UK,1998,-2.0
SI,UK,1999,-9.0
SI,UK,2000,-8.0
SI,UK,2001,-16.0
SI,UK,2002,-22.0
SI,UK,2003,-16.0
SI,UK,2004,-21.0
SI,UK,2005,-24.0
SI,UK,2006,-28.0
SK,AT,1998,1741.0
SK,AT,1999,1864.0
SK,AT,2000,1936.0
SK,AT,2001,2457.0
SK,AT,2002,2191.0
SK,AT,2003,2319.0
SK,AT,2004,3229.0
SK,AT,2005,3262.0
SK,AT,2006,3188.0
SK,AT,2007,2294.0
SK,AT,2008,2848.0
SK,AT,2011,3375.0
SK,AT,2012,3728.0
SK,AT,2014,4188.0
SK,AT,2015,4188.0
SK,AT,2016,3719.0
SK,AT,2017,3078.0
SK,AT,2018,2930.0
SK,AT,2019,2711.0
SK,AT,2020,2579.0
SK,AT,2021,2479.0
SK,AT,2022,2820.0
SK,AT,2023,2628.0
SK,BE,2010,878.0
