partner,geo,year,age,value
ES,IS,2013,Y15-19,4.0
ES,IS,2013,Y15-64,169.0
ES,IS,2013,Y20-24,35.0
ES,IS,2013,Y25-29,55.0
ES,IS,2013,Y30-34,27.0
ES,IS,2013,Y35-39,19.0
ES,IS,2013,Y40-44,9.0
ES,IS,2013,Y45-49,10.0
ES,IS,2013,Y5-9,5.0
ES,IS,2013,Y50-54,7.0
ES,IS,2013,Y55-59,2.0
ES,IS,2013,Y60-64,1.0
ES,IS,2013,Y65-69,0.0
ES,IS,2013,Y70-74,1.0
ES,IS,2013,Y75-79,0.0
ES,IS,2013,Y80-84,0.0
ES,IS,2013,Y85-89,0.0
ES,IS,2013,Y90-94,0.0
ES,IS,2013,Y95-99,0.0
ES,IS,2013,Y_GE100,0.0
ES,IS,2013,Y_GE65,1.0
ES,IS,2013,Y_GE85,0.0
ES,IS,2013,Y_LT15,23.0
ES,IS,2013,Y_LT5,8.0
ES,IS,2014,UNK,0.0
ES,IS,2014,Y10-14,6.0
ES,IS,2014,Y15-19,4.0
ES,IS,2014,Y15-64,178.0
ES,IS,2014,Y20-24,40.0
ES,IS,2014,Y25-29,40.0
ES,IS,2014,Y30-34,29.0
ES,IS,2014,Y35-39,22.0
ES,IS,2014,Y40-44,14.0
ES,IS,2014,Y45-49,12.0
ES,IS,2014,Y5-9,7.0
ES,IS,2014,Y50-54,11.0
ES,IS,2014,Y55-59,6.0
ES,IS,2014,Y60-64,0.0
ES,IS,2014,Y65-69,0.0
ES,IS,2014,Y70-74,1.0
ES,IS,2014,Y75-79,0.0
ES,IS,2014,Y80-84,0.0
ES,IS,2014,Y85-89,0.0
ES,IS,2014,Y90-94,0.0
ES,IS,2014,Y95-99,0.0
ES,IS,2014,Y_GE100,0.0
ES,IS,2014,Y_GE65,1.0
ES,IS,2014,Y_GE85,0.0
ES,IS,2014,Y_LT15,21.0
ES,IS,2014,Y_LT5,8.0
ES,IS,2015,Y10-14,5.0
ES,IS,2015,Y15-19,7.0
ES,IS,2015,Y15-64,130.0
ES,IS,2015,Y20-24,32.0
ES,IS,2015,Y25-29,33.0
ES,IS,2015,Y30-34,20.0
ES,IS,2015,Y35-39,13.0
ES,IS,2015,Y40-44,10.0
ES,IS,2015,Y45-49,7.0
ES,IS,2015,Y5-9,5.0
ES,IS,2015,Y50-54,4.0
ES,IS,2015,Y55-59,4.0
ES,IS,2015,Y60-64,0.0
ES,IS,2015,Y65-69,0.0
ES,IS,2015,Y70-74,0.0
ES,IS,2015,Y75-79,1.0
ES,IS,2015,Y80-84,0.0
ES,IS,2015,Y85-89,0.0
ES,IS,2015,Y90-94,1.0
ES,IS,2015,Y95-99,0.0
ES,IS,2015,Y_GE100,0.0
ES,IS,2015,Y_GE65,2.0
ES,IS,2015,Y_GE85,1.0
ES,IS,2015,Y_LT15,17.0
ES,IS,2015,Y_LT5,7.0
ES,IS,2016,UNK,0.0
ES,IS,2016,Y10-14,12.0
ES,IS,2016,Y15-19,10.0
ES,IS,2016,Y15-64,215.0
ES,IS,2016,Y20-24,32.0
ES,IS,2016,Y25-29,62.0
ES,IS,2016,Y30-34,36.0
ES,IS,2016,Y35-39,25.0
ES,IS,2016,Y40-44,21.0
ES,IS,2016,Y45-49,18.0
ES,IS,2016,Y5-9,13.0
ES,IS,2016,Y50-54,4.0
ES,IS,2016,Y55-59,5.0
ES,IS,2016,Y60-64,2.0
ES,IS,2016,Y65-69,0.0
ES,IS,2016,Y70-74,0.0
ES,IS,2016,Y75-79,0.0
ES,IS,2016,Y80-84,0.0
ES,IS,2016,Y85-89,0.0
ES,IS,2016,Y90-94,0.0
ES,IS,2016,Y95-99,0.0
ES,IS,2016,Y_GE100,0.0
ES,IS,2016,Y_GE65,0.0
ES,IS,2016,Y_GE85,0.0
ES,IS,2016,Y_LT15,36.0
ES,IS,2016,Y_LT5,11.0
ES,IS,2017,Y10-14,12.0
ES,IS,2017,Y15-19,16.0
ES,IS,2017,Y15-64,249.0
ES,IS,2017,Y20-24,44.0
ES,IS,2017,Y25-29,60.0
ES,IS,2017,Y30-34,45.0
ES,IS,2017,Y35-39,20.0
ES,IS,2017,Y40-44,31.0
ES,IS,2017,Y45-49,13.0
ES,IS,2017,Y5-9,11.0
ES,IS,2017,Y50-54,11.0
ES,IS,2017,Y55-59,5.0
ES,IS,2017,Y60-64,4.0
ES,IS,2017,Y65-69,0.0
ES,IS,2017,Y70-74,1.0
ES,IS,2017,Y75-79,0.0
ES,IS,2017,Y80-84,1.0
ES,IS,2017,Y85-89,0.0
ES,IS,2017,Y90-94,0.0
ES,IS,2017,Y95-99,0.0
ES,IS,2017,Y_GE100,0.0
ES,IS,2017,Y_GE65,2.0
ES,IS,2017,Y_GE85,0.0
ES,IS,2017,Y_LT15,31.0
ES,IS,2017,Y_LT5,8.0
ES,IS,2018,UNK,0.0
ES,IS,2018,Y10-14,6.0
ES,IS,2018,Y15-19,12.0
ES,IS,2018,Y15-64,231.0
ES,IS,2018,Y20-24,57.0
ES,IS,2018,Y25-29,71.0
ES,IS,2018,Y30-34,29.0
ES,IS,2018,Y35-39,17.0
ES,IS,2018,Y40-44,25.0
ES,IS,2018,Y45-49,8.0
ES,IS,2018,Y5-9,4.0
ES,IS,2018,Y50-54,7.0
ES,IS,2018,Y55-59,4.0
ES,IS,2018,Y60-64,1.0
ES,IS,2018,Y65-69,2.0
ES,IS,2018,Y70-74,0.0
ES,IS,2018,Y75-79,1.0
ES,IS,2018,Y80-84,0.0
ES,IS,2018,Y85-89,0.0
ES,IS,2018,Y90-94,0.0
ES,IS,2018,Y95-99,0.0
ES,IS,2018,Y_GE100,0.0
ES,IS,2018,Y_GE65,3.0
ES,IS,2018,Y_GE85,0.0
ES,IS,2018,Y_LT15,13.0
ES,IS,2018,Y_LT5,3.0
ES,IS,2019,UNK,0.0
ES,IS,2019,Y10-14,7.0
ES,IS,2019,Y15-19,13.0
ES,IS,2019,Y15-64,268.0
ES,IS,2019,Y20-24,57.0
ES,IS,2019,Y25-29,81.0
ES,IS,2019,Y30-34,40.0
ES,IS,2019,Y35-39,21.0
ES,IS,2019,Y40-44,18.0
ES,IS,2019,Y45-49,16.0
ES,IS,2019,Y5-9,14.0
ES,IS,2019,Y50-54,12.0
ES,IS,2019,Y55-59,7.0
ES,IS,2019,Y60-64,3.0
ES,IS,2019,Y65-69,0.0
ES,IS,2019,Y70-74,2.0
ES,IS,2019,Y75-79,2.0
ES,IS,2019,Y80-84,0.0
ES,IS,2019,Y85-89,0.0
ES,IS,2019,Y90-94,0.0
ES,IS,2019,Y95-99,0.0
ES,IS,2019,Y_GE100,0.0
ES,IS,2019,Y_GE65,4.0
ES,IS,2019,Y_GE85,0.0
ES,IS,2019,Y_LT15,24.0
ES,IS,2019,Y_LT5,3.0
ES,IS,2020,UNK,0.0
ES,IS,2021,UNK,0.0
ES,IS,2023,UNK,0.0
ES,IT,2013,UNK,0.0
ES,IT,2013,Y10-14,101.0
ES,IT,2013,Y15-19,81.0
ES,IT,2013,Y15-64,2954.0
ES,IT,2013,Y20-24,250.0
ES,IT,2013,Y25-29,554.0
ES,IT,2013,Y30-34,687.0
ES,IT,2013,Y35-39,522.0
ES,IT,2013,Y40-44,347.0
ES,IT,2013,Y45-49,230.0
ES,IT,2013,Y5-9,158.0
ES,IT,2013,Y50-54,141.0
ES,IT,2013,Y55-59,75.0
ES,IT,2013,Y60-64,67.0
ES,IT,2013,Y65-69,60.0
ES,IT,2013,Y70-74,18.0
ES,IT,2013,Y75-79,17.0
ES,IT,2013,Y80-84,10.0
ES,IT,2013,Y85-89,6.0
ES,IT,2013,Y90-94,1.0
ES,IT,2013,Y95-99,0.0
ES,IT,2013,Y_GE100,0.0
ES,IT,2013,Y_GE65,112.0
ES,IT,2013,Y_GE85,7.0
ES,IT,2013,Y_LT15,548.0
ES,IT,2013,Y_LT5,289.0
ES,IT,2014,UNK,0.0
ES,IT,2014,Y10-14,110.0
ES,IT,2014,Y15-19,103.0
ES,IT,2014,Y15-64,2767.0
ES,IT,2014,Y20-24,223.0
ES,IT,2014,Y25-29,497.0
ES,IT,2014,Y30-34,587.0
ES,IT,2014,Y35-39,540.0
ES,IT,2014,Y40-44,324.0
ES,IT,2014,Y45-49,231.0
ES,IT,2014,Y5-9,177.0
ES,IT,2014,Y50-54,119.0
ES,IT,2014,Y55-59,98.0
ES,IT,2014,Y60-64,45.0
ES,IT,2014,Y65-69,41.0
ES,IT,2014,Y70-74,25.0
ES,IT,2014,Y75-79,27.0
ES,IT,2014,Y80-84,18.0
ES,IT,2014,Y85-89,14.0
ES,IT,2014,Y90-94,2.0
ES,IT,2014,Y95-99,0.0
ES,IT,2014,Y_GE100,0.0
ES,IT,2014,Y_GE65,127.0
ES,IT,2014,Y_GE85,16.0
ES,IT,2014,Y_LT15,533.0
ES,IT,2014,Y_LT5,246.0
ES,IT,2015,Y10-14,106.0
ES,IT,2015,Y15-19,91.0
ES,IT,2015,Y15-64,2534.0
ES,IT,2015,Y20-24,246.0
ES,IT,2015,Y25-29,519.0
ES,IT,2015,Y30-34,527.0
ES,IT,2015,Y35-39,378.0
ES,IT,2015,Y40-44,323.0
ES,IT,2015,Y45-49,191.0
ES,IT,2015,Y5-9,145.0
ES,IT,2015,Y50-54,124.0
ES,IT,2015,Y55-59,90.0
ES,IT,2015,Y60-64,45.0
ES,IT,2015,Y65-69,59.0
ES,IT,2015,Y70-74,37.0
ES,IT,2015,Y75-79,30.0
ES,IT,2015,Y80-84,14.0
ES,IT,2015,Y85-89,10.0
ES,IT,2015,Y90-94,4.0
ES,IT,2015,Y95-99,2.0
ES,IT,2015,Y_GE100,0.0
ES,IT,2015,Y_GE65,156.0
ES,IT,2015,Y_GE85,16.0
ES,IT,2015,Y_LT15,479.0
ES,IT,2015,Y_LT5,228.0
ES,IT,2016,UNK,0.0
ES,IT,2016,Y10-14,118.0
ES,IT,2016,Y15-19,108.0
ES,IT,2016,Y15-64,2739.0
ES,IT,2016,Y20-24,272.0
ES,IT,2016,Y25-29,525.0
ES,IT,2016,Y30-34,533.0
ES,IT,2016,Y35-39,452.0
ES,IT,2016,Y40-44,333.0
ES,IT,2016,Y45-49,223.0
ES,IT,2016,Y5-9,147.0
ES,IT,2016,Y50-54,154.0
ES,IT,2016,Y55-59,75.0
ES,IT,2016,Y60-64,64.0
ES,IT,2016,Y65-69,48.0
ES,IT,2016,Y70-74,43.0
ES,IT,2016,Y75-79,33.0
ES,IT,2016,Y80-84,10.0
ES,IT,2016,Y85-89,13.0
ES,IT,2016,Y90-94,1.0
ES,IT,2016,Y95-99,1.0
ES,IT,2016,Y_GE100,0.0
ES,IT,2016,Y_GE65,149.0
ES,IT,2016,Y_GE85,15.0
ES,IT,2016,Y_LT15,523.0
ES,IT,2016,Y_LT5,258.0
ES,IT,2017,Y10-14,119.0
ES,IT,2017,Y15-19,116.0
ES,IT,2017,Y15-64,2681.0
ES,IT,2017,Y20-24,247.0
ES,IT,2017,Y25-29,504.0
ES,IT,2017,Y30-34,520.0
ES,IT,2017,Y35-39,438.0
ES,IT,2017,Y40-44,318.0
ES,IT,2017,Y45-49,234.0
ES,IT,2017,Y5-9,146.0
ES,IT,2017,Y50-54,122.0
ES,IT,2017,Y55-59,105.0
ES,IT,2017,Y60-64,77.0
ES,IT,2017,Y65-69,63.0
ES,IT,2017,Y70-74,42.0
ES,IT,2017,Y75-79,26.0
ES,IT,2017,Y80-84,28.0
ES,IT,2017,Y85-89,8.0
ES,IT,2017,Y90-94,5.0
ES,IT,2017,Y95-99,1.0
ES,IT,2017,Y_GE100,0.0
ES,IT,2017,Y_GE65,173.0
ES,IT,2017,Y_GE85,14.0
ES,IT,2017,Y_LT15,476.0
ES,IT,2017,Y_LT5,211.0
ES,IT,2018,UNK,0.0
ES,IT,2018,Y10-14,115.0
ES,IT,2018,Y15-19,106.0
ES,IT,2018,Y15-64,2942.0
ES,IT,2018,Y20-24,300.0
ES,IT,2018,Y25-29,581.0
ES,IT,2018,Y30-34,519.0
ES,IT,2018,Y35-39,479.0
ES,IT,2018,Y40-44,341.0
ES,IT,2018,Y45-49,235.0
ES,IT,2018,Y5-9,125.0
ES,IT,2018,Y50-54,193.0
ES,IT,2018,Y55-59,110.0
ES,IT,2018,Y60-64,78.0
ES,IT,2018,Y65-69,62.0
ES,IT,2018,Y70-74,46.0
ES,IT,2018,Y75-79,39.0
ES,IT,2018,Y80-84,23.0
ES,IT,2018,Y85-89,10.0
ES,IT,2018,Y90-94,8.0
ES,IT,2018,Y95-99,1.0
ES,IT,2018,Y_GE100,0.0
ES,IT,2018,Y_GE65,189.0
ES,IT,2018,Y_GE85,19.0
ES,IT,2018,Y_LT15,446.0
ES,IT,2018,Y_LT5,206.0
ES,IT,2019,UNK,0.0
ES,IT,2019,Y10-14,102.0
ES,IT,2019,Y15-19,129.0
ES,IT,2019,Y15-64,3186.0
ES,IT,2019,Y20-24,296.0
ES,IT,2019,Y25-29,569.0
ES,IT,2019,Y30-34,581.0
ES,IT,2019,Y35-39,489.0
ES,IT,2019,Y40-44,384.0
ES,IT,2019,Y45-49,278.0
ES,IT,2019,Y5-9,179.0
ES,IT,2019,Y50-54,214.0
ES,IT,2019,Y55-59,153.0
ES,IT,2019,Y60-64,93.0
ES,IT,2019,Y65-69,103.0
ES,IT,2019,Y70-74,66.0
ES,IT,2019,Y75-79,45.0
ES,IT,2019,Y80-84,23.0
ES,IT,2019,Y85-89,16.0
ES,IT,2019,Y90-94,3.0
ES,IT,2019,Y95-99,1.0
ES,IT,2019,Y_GE100,0.0
ES,IT,2019,Y_GE65,257.0
ES,IT,2019,Y_GE85,20.0
ES,IT,2019,Y_LT15,569.0
ES,IT,2019,Y_LT5,288.0
ES,IT,2020,UNK,0.0
ES,IT,2020,Y10-14,168.0
ES,IT,2020,Y15-19,138.0
ES,IT,2020,Y15-64,3841.0
ES,IT,2020,Y20-24,279.0
ES,IT,2020,Y25-29,669.0
ES,IT,2020,Y30-34,705.0
ES,IT,2020,Y35-39,610.0
ES,IT,2020,Y40-44,400.0
ES,IT,2020,Y45-49,403.0
ES,IT,2020,Y5-9,223.0
ES,IT,2020,Y50-54,267.0
ES,IT,2020,Y55-59,215.0
ES,IT,2020,Y60-64,155.0
ES,IT,2020,Y65-69,120.0
ES,IT,2020,Y70-74,81.0
ES,IT,2020,Y75-79,50.0
ES,IT,2020,Y80-84,30.0
ES,IT,2020,Y85-89,18.0
ES,IT,2020,Y90-94,7.0
ES,IT,2020,Y95-99,4.0
ES,IT,2020,Y_GE100,0.0
ES,IT,2020,Y_GE65,310.0
ES,IT,2020,Y_GE85,29.0
ES,IT,2020,Y_LT15,818.0
ES,IT,2020,Y_LT5,427.0
ES,IT,2021,Y10-14,201.0
ES,IT,2021,Y15-19,203.0
ES,IT,2021,Y15-64,4561.0
ES,IT,2021,Y20-24,374.0
ES,IT,2021,Y25-29,792.0
ES,IT,2021,Y30-34,851.0
ES,IT,2021,Y35-39,666.0
ES,IT,2021,Y40-44,533.0
ES,IT,2021,Y45-49,434.0
ES,IT,2021,Y5-9,218.0
ES,IT,2021,Y50-54,321.0
ES,IT,2021,Y55-59,212.0
ES,IT,2021,Y60-64,175.0
ES,IT,2021,Y65-69,161.0
ES,IT,2021,Y70-74,100.0
ES,IT,2021,Y75-79,75.0
ES,IT,2021,Y80-84,43.0
ES,IT,2021,Y85-89,15.0
ES,IT,2021,Y90-94,4.0
ES,IT,2021,Y95-99,3.0
ES,IT,2021,Y_GE100,1.0
ES,IT,2021,Y_GE65,402.0
ES,IT,2021,Y_GE85,23.0
ES,IT,2021,Y_LT15,812.0
ES,IT,2021,Y_LT5,393.0
ES,IT,2022,UNK,0.0
ES,IT,2022,Y10-14,180.0
ES,IT,2022,Y15-19,203.0
ES,IT,2022,Y15-64,4371.0
ES,IT,2022,Y20-24,404.0
ES,IT,2022,Y25-29,774.0
ES,IT,2022,Y30-34,770.0
ES,IT,2022,Y35-39,607.0
ES,IT,2022,Y40-44,490.0
ES,IT,2022,Y45-49,426.0
ES,IT,2022,Y5-9,229.0
ES,IT,2022,Y50-54,301.0
ES,IT,2022,Y55-59,222.0
ES,IT,2022,Y60-64,174.0
ES,IT,2022,Y65-69,118.0
ES,IT,2022,Y70-74,98.0
ES,IT,2022,Y75-79,88.0
ES,IT,2022,Y80-84,33.0
ES,IT,2022,Y85-89,20.0
ES,IT,2022,Y90-94,7.0
ES,IT,2022,Y95-99,3.0
ES,IT,2022,Y_GE100,0.0
ES,IT,2022,Y_GE65,367.0
ES,IT,2022,Y_GE85,30.0
ES,IT,2022,Y_LT15,805.0
ES,IT,2022,Y_LT5,396.0
ES,IT,2023,UNK,0.0
ES,IT,2023,Y10-14,142.0
ES,IT,2023,Y15-19,171.0
ES,IT,2023,Y15-64,4463.0
ES,IT,2023,Y20-24,475.0
ES,IT,2023,Y25-29,824.0
ES,IT,2023,Y30-34,849.0
ES,IT,2023,Y35-39,603.0
ES,IT,2023,Y40-44,485.0
ES,IT,2023,Y45-49,382.0
ES,IT,2023,Y5-9,223.0
ES,IT,2023,Y50-54,297.0
ES,IT,2023,Y55-59,223.0
ES,IT,2023,Y60-64,154.0
ES,IT,2023,Y65-69,121.0
ES,IT,2023,Y70-74,85.0
ES,IT,2023,Y75-79,66.0
ES,IT,2023,Y80-84,41.0
ES,IT,2023,Y85-89,18.0
ES,IT,2023,Y90-94,9.0
ES,IT,2023,Y95-99,0.0
ES,IT,2023,Y_GE100,0.0
ES,IT,2023,Y_GE65,340.0
ES,IT,2023,Y_GE85,27.0
ES,IT,2023,Y_LT15,779.0
ES,IT,2023,Y_LT5,414.0
ES,LI,2020,UNK,0.0
ES,LI,2021,UNK,0.0
ES,LT,2004,Y10-14,9.0
ES,LT,2004,Y15-19,11.0
ES,LT,2004,Y20-24,46.0
ES,LT,2004,Y25-29,68.0
ES,LT,2004,Y30-34,38.0
ES,LT,2004,Y35-39,17.0
ES,LT,2004,Y40-44,20.0
ES,LT,2004,Y45-49,14.0
ES,LT,2004,Y5-9,10.0
ES,LT,2004,Y50-54,4.0
ES,LT,2004,Y55-59,2.0
ES,LT,2004,Y60-64,1.0
ES,LT,2004,Y65-69,0.0
ES,LT,2004,Y70-74,2.0
ES,LT,2004,Y75-79,0.0
ES,LT,2004,Y80-84,0.0
ES,LT,2004,Y_GE65,2.0
ES,LT,2004,Y_GE85,0.0
ES,LT,2004,Y_LT15,27.0
ES,LT,2004,Y_LT5,8.0
ES,LT,2005,Y10-14,17.0
ES,LT,2005,Y15-19,26.0
ES,LT,2005,Y20-24,77.0
ES,LT,2005,Y25-29,82.0
ES,LT,2005,Y30-34,39.0
ES,LT,2005,Y35-39,28.0
ES,LT,2005,Y40-44,22.0
ES,LT,2005,Y45-49,27.0
ES,LT,2005,Y5-9,10.0
ES,LT,2005,Y50-54,9.0
ES,LT,2005,Y55-59,4.0
ES,LT,2005,Y60-64,1.0
ES,LT,2005,Y65-69,1.0
ES,LT,2005,Y70-74,0.0
ES,LT,2005,Y75-79,1.0
ES,LT,2005,Y80-84,0.0
ES,LT,2005,Y_GE65,2.0
ES,LT,2005,Y_GE85,0.0
ES,LT,2005,Y_LT15,43.0
ES,LT,2005,Y_LT5,16.0
ES,LT,2006,Y10-14,20.0
ES,LT,2006,Y15-19,24.0
ES,LT,2006,Y20-24,57.0
ES,LT,2006,Y25-29,92.0
ES,LT,2006,Y30-34,38.0
ES,LT,2006,Y35-39,27.0
ES,LT,2006,Y40-44,26.0
ES,LT,2006,Y45-49,17.0
ES,LT,2006,Y5-9,19.0
ES,LT,2006,Y50-54,10.0
ES,LT,2006,Y55-59,8.0
ES,LT,2006,Y60-64,1.0
ES,LT,2006,Y65-69,3.0
ES,LT,2006,Y70-74,0.0
ES,LT,2006,Y75-79,0.0
ES,LT,2006,Y80-84,0.0
ES,LT,2006,Y_GE65,3.0
ES,LT,2006,Y_GE85,0.0
ES,LT,2006,Y_LT15,63.0
ES,LT,2006,Y_LT5,24.0
ES,LT,2007,Y10-14,31.0
ES,LT,2007,Y15-19,15.0
ES,LT,2007,Y20-24,53.0
ES,LT,2007,Y25-29,87.0
ES,LT,2007,Y30-34,64.0
ES,LT,2007,Y35-39,39.0
ES,LT,2007,Y40-44,29.0
ES,LT,2007,Y45-49,26.0
ES,LT,2007,Y5-9,26.0
ES,LT,2007,Y50-54,14.0
ES,LT,2007,Y55-59,3.0
ES,LT,2007,Y60-64,4.0
ES,LT,2007,Y65-69,2.0
ES,LT,2007,Y70-74,0.0
ES,LT,2007,Y75-79,0.0
ES,LT,2007,Y80-84,0.0
ES,LT,2007,Y_GE65,2.0
ES,LT,2007,Y_GE85,0.0
ES,LT,2007,Y_LT5,23.0
ES,LT,2008,UNK,0.0
ES,LT,2008,Y10-14,21.0
ES,LT,2008,Y15-19,20.0
ES,LT,2008,Y20-24,71.0
ES,LT,2008,Y25-29,85.0
ES,LT,2008,Y30-34,59.0
ES,LT,2008,Y35-39,47.0
ES,LT,2008,Y40-44,24.0
ES,LT,2008,Y45-49,18.0
ES,LT,2008,Y5-9,18.0
ES,LT,2008,Y50-54,21.0
ES,LT,2008,Y55-59,10.0
ES,LT,2008,Y60-64,2.0
ES,LT,2008,Y65-69,1.0
ES,LT,2008,Y70-74,0.0
ES,LT,2008,Y75-79,0.0
ES,LT,2008,Y80-84,0.0
ES,LT,2008,Y_GE85,0.0
ES,LT,2008,Y_LT5,25.0
ES,LT,2009,UNK,0.0
ES,LT,2009,Y10-14,12.0
ES,LT,2009,Y15-19,19.0
ES,LT,2009,Y15-64,269.0
ES,LT,2009,Y20-24,37.0
ES,LT,2009,Y25-29,49.0
ES,LT,2009,Y30-34,60.0
ES,LT,2009,Y35-39,35.0
ES,LT,2009,Y40-44,19.0
ES,LT,2009,Y45-49,20.0
ES,LT,2009,Y5-9,14.0
ES,LT,2009,Y50-54,12.0
ES,LT,2009,Y55-59,12.0
ES,LT,2009,Y60-64,6.0
ES,LT,2009,Y65-69,0.0
ES,LT,2009,Y70-74,0.0
ES,LT,2009,Y75-79,0.0
ES,LT,2009,Y80-84,0.0
ES,LT,2009,Y_GE65,0.0
ES,LT,2009,Y_GE85,0.0
ES,LT,2009,Y_LT15,42.0
ES,LT,2009,Y_LT5,16.0
ES,LT,2010,UNK,0.0
ES,LT,2010,Y10-14,2.0
ES,LT,2010,Y15-19,7.0
ES,LT,2010,Y15-64,223.0
ES,LT,2010,Y20-24,29.0
ES,LT,2010,Y25-29,50.0
ES,LT,2010,Y30-34,46.0
ES,LT,2010,Y35-39,33.0
ES,LT,2010,Y40-44,18.0
ES,LT,2010,Y45-49,12.0
ES,LT,2010,Y5-9,7.0
ES,LT,2010,Y50-54,9.0
ES,LT,2010,Y55-59,13.0
ES,LT,2010,Y60-64,6.0
ES,LT,2010,Y65-69,1.0
ES,LT,2010,Y70-74,0.0
ES,LT,2010,Y75-79,2.0
ES,LT,2010,Y80-84,1.0
ES,LT,2010,Y_GE65,4.0
ES,LT,2010,Y_GE85,0.0
ES,LT,2010,Y_LT15,20.0
ES,LT,2010,Y_LT5,11.0
ES,LT,2011,UNK,0.0
ES,LT,2011,Y10-14,11.0
ES,LT,2011,Y15-19,23.0
ES,LT,2011,Y15-64,656.0
ES,LT,2011,Y20-24,129.0
ES,LT,2011,Y25-29,144.0
ES,LT,2011,Y30-34,132.0
ES,LT,2011,Y35-39,76.0
ES,LT,2011,Y40-44,50.0
ES,LT,2011,Y45-49,51.0
ES,LT,2011,Y5-9,28.0
ES,LT,2011,Y50-54,27.0
ES,LT,2011,Y55-59,17.0
ES,LT,2011,Y60-64,7.0
ES,LT,2011,Y65-69,3.0
ES,LT,2011,Y70-74,0.0
ES,LT,2011,Y75-79,0.0
ES,LT,2011,Y80-84,0.0
ES,LT,2011,Y_GE65,3.0
ES,LT,2011,Y_GE85,0.0
ES,LT,2011,Y_LT15,81.0
ES,LT,2011,Y_LT5,42.0
ES,LT,2012,Y10-14,18.0
ES,LT,2012,Y15-19,29.0
ES,LT,2012,Y15-64,879.0
ES,LT,2012,Y20-24,95.0
ES,LT,2012,Y25-29,181.0
ES,LT,2012,Y30-34,159.0
ES,LT,2012,Y35-39,141.0
ES,LT,2012,Y40-44,87.0
ES,LT,2012,Y45-49,74.0
ES,LT,2012,Y5-9,34.0
ES,LT,2012,Y50-54,69.0
ES,LT,2012,Y55-59,31.0
ES,LT,2012,Y60-64,13.0
ES,LT,2012,Y65-69,1.0
ES,LT,2012,Y70-74,0.0
ES,LT,2012,Y75-79,1.0
ES,LT,2012,Y80-84,0.0
ES,LT,2012,Y85-89,0.0
ES,LT,2012,Y90-94,0.0
ES,LT,2012,Y95-99,0.0
ES,LT,2012,Y_GE100,0.0
ES,LT,2012,Y_GE65,2.0
ES,LT,2012,Y_GE85,0.0
ES,LT,2012,Y_LT15,101.0
ES,LT,2012,Y_LT5,49.0
ES,LT,2013,Y10-14,43.0
ES,LT,2013,Y15-19,32.0
ES,LT,2013,Y15-64,874.0
ES,LT,2013,Y20-24,65.0
ES,LT,2013,Y25-29,166.0
ES,LT,2013,Y30-34,198.0
ES,LT,2013,Y35-39,188.0
ES,LT,2013,Y40-44,58.0
ES,LT,2013,Y45-49,67.0
ES,LT,2013,Y5-9,42.0
ES,LT,2013,Y50-54,48.0
ES,LT,2013,Y55-59,36.0
ES,LT,2013,Y60-64,16.0
ES,LT,2013,Y65-69,1.0
ES,LT,2013,Y70-74,0.0
ES,LT,2013,Y75-79,2.0
ES,LT,2013,Y80-84,0.0
ES,LT,2013,Y85-89,0.0
ES,LT,2013,Y90-94,0.0
ES,LT,2013,Y95-99,0.0
ES,LT,2013,Y_GE100,0.0
ES,LT,2013,Y_GE65,3.0
ES,LT,2013,Y_GE85,0.0
ES,LT,2013,Y_LT15,131.0
ES,LT,2013,Y_LT5,46.0
ES,LT,2014,Y10-14,50.0
ES,LT,2014,Y15-19,40.0
ES,LT,2014,Y15-64,913.0
ES,LT,2014,Y20-24,97.0
ES,LT,2014,Y25-29,171.0
ES,LT,2014,Y30-34,167.0
ES,LT,2014,Y35-39,122.0
ES,LT,2014,Y40-44,74.0
ES,LT,2014,Y45-49,92.0
ES,LT,2014,Y5-9,35.0
ES,LT,2014,Y50-54,63.0
ES,LT,2014,Y55-59,65.0
ES,LT,2014,Y60-64,22.0
ES,LT,2014,Y65-69,2.0
ES,LT,2014,Y70-74,1.0
ES,LT,2014,Y75-79,4.0
ES,LT,2014,Y80-84,0.0
ES,LT,2014,Y85-89,1.0
ES,LT,2014,Y90-94,0.0
ES,LT,2014,Y95-99,0.0
ES,LT,2014,Y_GE100,0.0
ES,LT,2014,Y_GE65,8.0
ES,LT,2014,Y_GE85,1.0
ES,LT,2014,Y_LT15,102.0
ES,LT,2014,Y_LT5,17.0
ES,LT,2015,Y10-14,39.0
ES,LT,2015,Y15-19,34.0
ES,LT,2015,Y15-64,885.0
ES,LT,2015,Y20-24,100.0
ES,LT,2015,Y25-29,136.0
ES,LT,2015,Y30-34,99.0
ES,LT,2015,Y35-39,93.0
ES,LT,2015,Y40-44,61.0
ES,LT,2015,Y45-49,108.0
ES,LT,2015,Y5-9,23.0
ES,LT,2015,Y50-54,104.0
ES,LT,2015,Y55-59,101.0
ES,LT,2015,Y60-64,49.0
ES,LT,2015,Y65-69,8.0
ES,LT,2015,Y70-74,6.0
ES,LT,2015,Y75-79,3.0
ES,LT,2015,Y80-84,1.0
ES,LT,2015,Y85-89,1.0
ES,LT,2015,Y90-94,0.0
ES,LT,2015,Y95-99,0.0
ES,LT,2015,Y_GE100,0.0
ES,LT,2015,Y_GE65,19.0
ES,LT,2015,Y_GE85,1.0
ES,LT,2015,Y_LT15,83.0
ES,LT,2015,Y_LT5,21.0
